06.09.2025,14:00,Belgrad
06.09.2025,20:00,Budapeşte
07.09.2025,14:00,Budapeşte
07.09.2025,20:00,Bükreş
08.09.2025,14:00,Bükreş
08.09.2025,20:00,Sofya
09.09.2025,14:00,Sofya
09.09.2025,20:00,İstanbul
10.09.2025,14:00,İstanbul
10.09.2025,20:00,İzmir
11.09.2025,14:00,İzmir
11.09.2025,20:00,Antalya
12.09.2025,14:00,Antalya
12.09.2025,20:00,Ankara
13.09.2025,14:00,Ankara
13.09.2025,20:00,Bakü
14.09.2025,14:00,Bakü
14.09.2025,20:00,Johannesburg
15.09.2025,14:00,Johannesburg
15.09.2025,20:00,Rio de Janeiro
16.09.2025,14:00,Rio de Janeiro
16.09.2025,20:00,Sao Paulo
17.09.2025,14:00,Sao Paulo
17.09.2025,20:00,Buenos Aires
18.09.2025,14:00,
18.09.2025,20:00,
19.09.2025,14:00,Buenos Aires
19.09.2025,20:00,Montreal
20.09.2025,14:00,Montreal
20.09.2025,20:00,Toronto
21.09.2025,14:00,Toronto
21.09.2025,20:00,New York
22.09.2025,14:00,New York
22.09.2025,20:00,Nashville
23.09.2025,14:00,Nashville
23.09.2025,20:00,Şikago
24.09.2025,14:00,Şikago
24.09.2025,20:00,Mexico City
25.09.2025,14:00,Mexico City
25.09.2025,20:00,Los Angeles
26.09.2025,14:00,Los Angeles
26.09.2025,20:00,Seattle
27.09.2025,14:00,Seattle
27.09.2025,20:00,
28.09.2025,14:00,
28.09.2025,20:00,Melbourne
29.09.2025,14:00,Melbourne
29.09.2025,20:00,Cakarta
30.09.2025,14:00,Cakarta
30.09.2025,20:00,Singapur
01.10.2025,14:00,Singapur
01.10.2025,20:00,Manila
02.10.2025,14:00,Manila
02.10.2025,20:00,Şangay
03.10.2025,14:00,Şangay
03.10.2025,20:00,Tokyo
04.10.2025,14:00,Tokyo
04.10.2025,20:00,Kiev
05.10.2025,14:00,Kiev
05.10.2025,20:00,Moskova
06.10.2025,14:00,Moskova
06.10.2025,20:00,Vilnius
07.10.2025,14:00,Vilnius
07.10.2025,20:00,Tallinn
08.10.2025,14:00,Tallinn
08.10.2025,20:00,Helsinki
09.10.2025,14:00,Helsinki
09.10.2025,20:00,Tromsø
10.10.2025,14:00,Tromsø
10.10.2025,20:00,Stokholm
11.10.2025,14:00,Stokholm
11.10.2025,20:00,Kopenhag
12.10.2025,14:00,Kopenhag
12.10.2025,20:00,Glasgow
13.10.2025,14:00,Glasgow
13.10.2025,20:00,Londra
14.10.2025,14:00,Londra
14.10.2025,20:00,Amsterdam
15.10.2025,14:00,Amsterdam
15.10.2025,20:00,Varşova
16.10.2025,14:00,Varşova
16.10.2025,20:00,Berlin
17.10.2025,14:00,Berlin
17.10.2025,20:00,Brüksel
18.10.2025,14:00,Brüksel
18.10.2025,20:00,Paris
19.10.2025,14:00,Paris
19.10.2025,20:00,Porto
20.10.2025,14:00,Porto
20.10.2025,20:00,Madrid
21.10.2025,14:00,Madrid
21.10.2025,20:00,Barselona
22.10.2025,14:00,Barselona
22.10.2025,20:00,Milano
23.10.2025,14:00,Milano
23.10.2025,20:00,Roma
24.10.2025,14:00,Roma
24.10.2025,20:00,Dubrovnik
25.10.2025,14:00,Dubrovnik
25.10.2025,20:00,Saraybosna
26.10.2025,14:00,Saraybosna
26.10.2025,20:00,Belgrad
27.10.2025,14:00,Belgrad
27.10.2025,20:00,Budapeşte
28.10.2025,14:00,Budapeşte
28.10.2025,20:00,Bükreş
29.10.2025,14:00,Bükreş
29.10.2025,20:00,Sofya
30.10.2025,14:00,Sofya
30.10.2025,20:00,İstanbul
31.10.2025,14:00,İstanbul
31.10.2025,20:00,İzmir
01.11.2025,14:00,İzmir
01.11.2025,20:00,Antalya
02.11.2025,14:00,Antalya
02.11.2025,20:00,Ankara
03.11.2025,14:00,Ankara
03.11.2025,20:00,Bakü
04.11.2025,14:00,Bakü
04.11.2025,20:00,Johannesburg
05.11.2025,14:00,Johannesburg
05.11.2025,20:00,Rio de Janeiro
06.11.2025,14:00,Rio de Janeiro
06.11.2025,20:00,Sao Paulo
07.11.2025,14:00,Sao Paulo
07.11.2025,20:00,Buenos Aires
08.11.2025,14:00,Buenos Aires
08.11.2025,20:00,Montreal
09.11.2025,14:00,Montreal
09.11.2025,20:00,Toronto
10.11.2025,14:00,Toronto
10.11.2025,20:00,New York
11.11.2025,14:00,New York
11.11.2025,20:00,Nashville
12.11.2025,14:00,Nashville
12.11.2025,20:00,Şikago
13.11.2025,14:00,
13.11.2025,20:00,
14.11.2025,14:00,Şikago
14.11.2025,20:00,Mexico City
15.11.2025,14:00,Mexico City
15.11.2025,20:00,Los Angeles
16.11.2025,14:00,Los Angeles
16.11.2025,20:00,Seattle
17.11.2025,14:00,Seattle
17.11.2025,20:00,
18.11.2025,14:00,
18.11.2025,20:00,Melbourne
19.11.2025,14:00,Melbourne
19.11.2025,20:00,Cakarta
20.11.2025,14:00,Cakarta
20.11.2025,20:00,Singapur
21.11.2025,14:00,Singapur
21.11.2025,20:00,Manila
22.11.2025,14:00,Manila
22.11.2025,20:00,Şangay
23.11.2025,14:00,Şangay
23.11.2025,20:00,Tokyo
24.11.2025,14:00,Tokyo
24.11.2025,20:00,Kiev
25.11.2025,14:00,Kiev
25.11.2025,20:00,Moskova
26.11.2025,14:00,Moskova
26.11.2025,20:00,Vilnius
27.11.2025,14:00,Vilnius
27.11.2025,20:00,Tallinn
28.11.2025,14:00,Tallinn
28.11.2025,20:00,Helsinki
29.11.2025,14:00,Helsinki
29.11.2025,20:00,Tromsø
30.11.2025,14:00,Tromsø
30.11.2025,20:00,Stokholm
01.12.2025,14:00,Stokholm
01.12.2025,20:00,Kopenhag
02.12.2025,14:00,Kopenhag
02.12.2025,20:00,Glasgow
03.12.2025,14:00,Glasgow
03.12.2025,20:00,Londra
04.12.2025,14:00,Londra
04.12.2025,20:00,Amsterdam
05.12.2025,14:00,Amsterdam
05.12.2025,20:00,Varşova
06.12.2025,14:00,Varşova
06.12.2025,20:00,Berlin
07.12.2025,14:00,Berlin
07.12.2025,20:00,Brüksel
08.12.2025,14:00,Brüksel
08.12.2025,20:00,Paris
09.12.2025,14:00,Paris
09.12.2025,20:00,Porto
10.12.2025,14:00,Porto
10.12.2025,20:00,Madrid
11.12.2025,14:00,Madrid
11.12.2025,20:00,Barselona
12.12.2025,14:00,Barselona
12.12.2025,20:00,Milano
13.12.2025,14:00,Milano
13.12.2025,20:00,Roma
14.12.2025,14:00,Roma
14.12.2025,20:00,Dubrovnik
15.12.2025,14:00,Dubrovnik
15.12.2025,20:00,Saraybosna
16.12.2025,14:00,Saraybosna
16.12.2025,20:00,Belgrad
17.12.2025,14:00,Belgrad
17.12.2025,20:00,Budapeşte
18.12.2025,14:00,Budapeşte
18.12.2025,20:00,Bükreş
19.12.2025,14:00,Bükreş
19.12.2025,20:00,Sofya
20.12.2025,14:00,Sofya
20.12.2025,20:00,İstanbul
21.12.2025,14:00,İstanbul
21.12.2025,20:00,İzmir
22.12.2025,14:00,İzmir
22.12.2025,20:00,Antalya
23.12.2025,14:00,Antalya
23.12.2025,20:00,Ankara
24.12.2025,14:00,Ankara
24.12.2025,20:00,Bakü
25.12.2025,14:00,Bakü
25.12.2025,20:00,Johannesburg
26.12.2025,14:00,Johannesburg
26.12.2025,20:00,Rio de Janeiro
27.12.2025,14:00,Rio de Janeiro
27.12.2025,20:00,Sao Paulo
28.12.2025,14:00,Sao Paulo
28.12.2025,20:00,Buenos Aires
29.12.2025,14:00,Buenos Aires
29.12.2025,20:00,Montreal
30.12.2025,14:00,Montreal
30.12.2025,20:00,Toronto
